http://dbpedia.org/ontology/country(object,v0) & http://dbpedia.org/ontology/country(v1,v0) & http://dbpedia.org/ontology/birthPlace(subject,v1),0.00350
http://dbpedia.org/ontology/successor(v0,object) & !=(v0,v1) & http://dbpedia.org/ontology/president(subject,v1),0.01225
http://dbpedia.org/ontology/predecessor(v0,object) & http://dbpedia.org/ontology/leader(v1,v0) & http://dbpedia.org/ontology/birthPlace(subject,v1),-0.00226
http://dbpedia.org/ontology/successor(v0,subject) & http://dbpedia.org/ontology/successor(v1,v0) & http://dbpedia.org/ontology/predecessor(v1,object),0.00262
http://dbpedia.org/ontology/successor(subject,v0) & http://dbpedia.org/ontology/deathPlace(v0,v1) & http://dbpedia.org/ontology/birthPlace(object,v1),0.00788
http://dbpedia.org/ontology/primeMinister(v0,subject) & !=(v0,v1) & http://dbpedia.org/ontology/spouse(v1,object),0.00875
http://dbpedia.org/ontology/predecessor(object,v0) & !=(v0,v1) & http://dbpedia.org/ontology/predecessor(v1,subject),0.02713
http://dbpedia.org/ontology/predecessor(subject,v0) & !=(v0,v1) & http://dbpedia.org/ontology/predecessor(v1,object),0.03150
http://dbpedia.org/ontology/activeYearsEndYear(subject,v0) & >(v0,v1) & http://dbpedia.org/ontology/activeYearsEndYear(object,v1),0.03150
http://dbpedia.org/ontology/successor(object,subject) & http://dbpedia.org/ontology/activeYearsEndYear(object,v0) & <(v0,v0),0.00000
http://dbpedia.org/ontology/birthPlace(subject,v0) & http://dbpedia.org/ontology/deathPlace(v1,v0) & http://dbpedia.org/ontology/president(v1,object),0.00262
http://dbpedia.org/ontology/successor(subject,object) & http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & http://dbpedia.org/ontology/activeYearsEndYear(subject,v0),0.00000
http://dbpedia.org/ontology/parent(v0,subject) & http://dbpedia.org/ontology/restingPlace(v0,v1) & http://dbpedia.org/ontology/deathPlace(object,v1),0.00350
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/successor(v1,v0) & http://dbpedia.org/ontology/primeMinister(subject,v1),0.00000
http://dbpedia.org/ontology/deathPlace(object,v0) & http://dbpedia.org/ontology/deathPlace(subject,v0) & http://dbpedia.org/ontology/predecessor(object,subject),0.00000
http://dbpedia.org/ontology/spouse(subject,v0) & http://dbpedia.org/ontology/parent(object,v0),0.00087
http://dbpedia.org/ontology/parent(object,v0) & http://dbpedia.org/ontology/birthPlace(v0,v1) & http://dbpedia.org/ontology/birthPlace(subject,v1),0.01225
http://dbpedia.org/ontology/successor(subject,v0) & !=(v0,v1) & http://dbpedia.org/ontology/president(object,v1),0.00963
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/predecessor(object,v0) & http://dbpedia.org/ontology/successor(subject,object),0.00350
http://dbpedia.org/ontology/president(v0,object) & http://dbpedia.org/ontology/deathPlace(v0,v1) & http://dbpedia.org/ontology/birthPlace(subject,v1),0.00262
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/primeMinister(v0,v1) & http://dbpedia.org/ontology/successor(subject,v1),0.00087
http://dbpedia.org/ontology/activeYearsStartYear(object,v0) & >(v0,v1) & http://dbpedia.org/ontology/activeYearsStartYear(subject,v1),0.05950
http://dbpedia.org/ontology/commander(v0,subject) & http://dbpedia.org/ontology/place(v0,v1) & http://dbpedia.org/ontology/deathPlace(object,v1),0.00788
http://dbpedia.org/ontology/president(object,v0) & !=(v1,v0) & http://dbpedia.org/ontology/termPeriod(subject,v1),0.01138
http://dbpedia.org/ontology/successor(v0,object) & http://dbpedia.org/ontology/predecessor(object,v0) & http://dbpedia.org/ontology/parent(subject,object),0.00000
http://dbpedia.org/ontology/spouse(v0,object) & http://dbpedia.org/ontology/successor(v0,v1) & http://dbpedia.org/ontology/spouse(v1,subject),0.00350
http://dbpedia.org/ontology/birthPlace(object,v0) & http://dbpedia.org/ontology/deathPlace(object,v0) & http://dbpedia.org/ontology/parent(subject,object),0.00000
http://dbpedia.org/ontology/successor(object,v0) & http://dbpedia.org/ontology/successor(v0,v1) & http://dbpedia.org/ontology/predecessor(subject,v1),0.00262
