0.000000188,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.000000252,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.000000369,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:child>  ?b
0.000000452,?a  <dbo:deathPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.000000538,?b  <dbo:birthPlace>  ?f  ?a  <dbo:stateOfOrigin>  ?f   => ?a  <dbo:child>  ?b
0.000000431,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:child>  ?b
0.000000628,?a  <dbo:occupation>  ?f  ?b  <dbo:occupation>  ?f   => ?a  <dbo:child>  ?b
0.000001776,?a  <dbo:nationality>  ?f  ?b  <dbo:stateOfOrigin>  ?f   => ?a  <dbo:child>  ?b
0.000000971,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.00000091,?a  <dbo:nationality>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.000001179,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:child>  ?b
0.000001745,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.000001956,?a  <dbo:deathPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:child>  ?b
0.000001718,?b  <dbo:nationality>  ?f  ?a  <dbo:stateOfOrigin>  ?f   => ?a  <dbo:child>  ?b
0.000003341,?a  <dbo:party>  ?f  ?b  <dbo:party>  ?f   => ?a  <dbo:child>  ?b
0.000003353,?a  <dbo:deathPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.000006065,?a  <dbo:stateOfOrigin>  ?f  ?b  <dbo:stateOfOrigin>  ?f   => ?a  <dbo:child>  ?b
0.000008747,?a  <dbo:religion>  ?f  ?b  <dbo:religion>  ?f   => ?a  <dbo:child>  ?b
0.000012414,?a  <dbo:almaMater>  ?f  ?b  <dbo:almaMater>  ?f   => ?a  <dbo:child>  ?b
0.00001892,?a  <dbo:residence>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.000092355,?e  <dbo:starring>  ?a  ?e  <dbo:starring>  ?b   => ?a  <dbo:child>  ?b
0.007500636,?e  <dbo:child>  ?a  ?e  <dbo:child>  ?b   => ?a  <dbo:child>  ?b
0.000168508,?a  <dbo:series>  ?f  ?b  <dbo:series>  ?f   => ?a  <dbo:child>  ?b
0.000285007,?a  <dbo:creator>  ?f  ?b  <dbo:creator>  ?f   => ?a  <dbo:child>  ?b
0.007671653,?a  <dbo:child>  ?b   => ?a  <dbo:relative>  ?b
0.013169671,?b  <dbo:child>  ?a   => ?a  <dbo:child>  ?b
0.081977472,?e  <dbo:child>  ?b  ?a  <dbo:child>  ?e   => ?a  <dbo:child>  ?b
0.013355593,?a  <dbo:child>  ?f  ?b  <dbo:child>  ?f   => ?a  <dbo:child>  ?b
0.029433737,?a  <dbo:relative>  ?f  ?b  <dbo:relative>  ?f   => ?a  <dbo:child>  ?b
0.017757211,?e  <dbo:relation>  ?a  ?e  <dbo:relation>  ?b   => ?a  <dbo:child>  ?b
0.008199174,?a  <dbo:firstAppearance>  ?f  ?b  <dbo:firstAppearance>  ?f   => ?a  <dbo:child>  ?b
0.009863516,?a  <dbo:lastAppearance>  ?f  ?b  <dbo:lastAppearance>  ?f   => ?a  <dbo:child>  ?b
0.006161797,?a  <dbo:spouse>  ?b   => ?a  <dbo:child>  ?b
0.053805774,?e  <dbo:child>  ?a  ?e  <dbo:relative>  ?b   => ?a  <dbo:child>  ?b
0.0301732,?e  <dbo:relative>  ?a  ?e  <dbo:relative>  ?b   => ?a  <dbo:child>  ?b
0.042490119,?f  <dbo:relative>  ?b  ?a  <dbo:relative>  ?f   => ?a  <dbo:child>  ?b
0.04743083,?f  <dbo:relative>  ?a  ?b  <dbo:relative>  ?f   => ?a  <dbo:child>  ?b
0.052464526,?b  <dbo:relative>  ?a   => ?a  <dbo:child>  ?b
0.003581804,?a  <dbo:successor>  ?b   => ?a  <dbo:child>  ?b
0.145640074,?b  <dbo:relative>  ?f  ?f  <dbo:spouse>  ?a   => ?a  <dbo:child>  ?b
0.310208127,?e  <dbo:child>  ?b  ?e  <dbo:spouse>  ?a   => ?a  <dbo:child>  ?b
0.122093023,?b  <dbo:relative>  ?f  ?a  <dbo:spouse>  ?f   => ?a  <dbo:child>  ?b
0.035928909,?b  <dbo:child>  ?a   => ?a  <dbo:relative>  ?b
0.152985075,?b  <dbo:relation>  ?f  ?f  <dbo:spouse>  ?a   => ?a  <dbo:child>  ?b
0.034778161,?b  <dbo:child>  ?a   => ?a  <dbo:relation>  ?b
0.259722222,?f  <dbo:parent>  ?a  ?b  <dbo:relative>  ?f   => ?a  <dbo:child>  ?b
0.062015504,?b  <dbo:relation>  ?a   => ?a  <dbo:child>  ?b
0.051795174,?b  <dbo:parent>  ?f  ?f  <dbo:spouse>  ?a   => ?a  <dbo:child>  ?b
0.194726166,?b  <dbo:relation>  ?f  ?a  <dbo:spouse>  ?f   => ?a  <dbo:child>  ?b
0.233195021,?e  <dbo:parent>  ?a  ?e  <dbo:relative>  ?b   => ?a  <dbo:child>  ?b
0.202247191,?e  <dbo:parent>  ?a  ?e  <dbo:relation>  ?b   => ?a  <dbo:child>  ?b
0.253061224,?a  <dbo:child>  ?f  ?b  <dbo:relation>  ?f   => ?a  <dbo:child>  ?b
0.314009662,?e  <dbo:child>  ?a  ?e  <dbo:lastAppearance>  ?b   => ?a  <dbo:lastAppearance>  ?b
0.474074074,?a  <dbo:child>  ?f  ?f  <dbo:lastAppearance>  ?b   => ?a  <dbo:lastAppearance>  ?b
0.28708134,?a  <dbo:child>  ?f  ?b  <dbo:relative>  ?f   => ?a  <dbo:child>  ?b
0.5679893,?f  <dbo:child>  ?b  ?a  <dbo:spouse>  ?f   => ?a  <dbo:child>  ?b
0.236671001,?a  <dbo:child>  ?e  ?e  <dbo:relation>  ?b   => ?a  <dbo:child>  ?b
0.006993985,?b  <dbo:predecessor>  ?a   => ?a  <dbo:child>  ?b
0.311538462,?a  <dbo:child>  ?e  ?e  <dbo:relative>  ?b   => ?a  <dbo:child>  ?b
0.008824844,?b  <dbo:predecessor>  ?a  ?a  <dbo:successor>  ?b   => ?a  <dbo:child>  ?b
0.06706668,?b  <dbo:parent>  ?f  ?a  <dbo:spouse>  ?f   => ?a  <dbo:child>  ?b
0.113432836,?b  <dbo:parent>  ?a   => ?a  <dbo:child>  ?b
0.050364078,?b  <dbo:parent>  ?a  ?b  <dbo:predecessor>  ?a   => ?a  <dbo:child>  ?b
0.213783404,?b  <dbo:child>  ?a   => ?a  <dbo:parent>  ?b
0.06345733,?b  <dbo:parent>  ?a  ?a  <dbo:successor>  ?b   => ?a  <dbo:child>  ?b
