British_Virgin_Islands,"Jamestown,_Saint_Helena"
Iran,Guatemala_City
Belarus,Windhoek
North_Korea,Moscow
Israel,Libreville
Turkey,Bamako
Latvia,Edinburgh_of_the_Seven_Seas
Mauritius,Naypyidaw
Puerto_Rico,Amsterdam
Croatia,Accra
Syria,Nicosia
Qatar,"George_Town,_Cayman_Islands"
Iran,Bern
Samoa,Canberra
Malawi,Stockholm
Tunisia,Doha
Belarus,Port_Moresby
Malta,Abu_Dhabi
Switzerland,Bissau
Chile,Harare
Solomon_Islands,Hargeisa
United_States_Virgin_Islands,"The_Valley,_Anguilla"
Puerto_Rico,"Victoria,_Seychelles"
Burundi,Tehran
Senegal,Doha
Tajikistan,Sofia
Guinea-Bissau,"Kingston,_Jamaica"
Kosovo,Jakarta
Vanuatu,Kiev
Niger,Doha
Tristan_da_Cunha,Ulaanbaatar
Guatemala,Basseterre
United_States_Virgin_Islands,Funafuti
Anguilla,Maputo
The_Democratic_Republic_Of_Congo,Cairo
Singapore,Ankara
Mauritius,Havana
South_Africa,Niamey
Qatar,Porto-Novo
Papua_New_Guinea,Bern
Uruguay,Hanoi
Latvia,Antananarivo
Sierra_Leone,Monrovia
Andorra,Cayenne
Somalia,"Moroni,_Comoros"
Lesotho,Pretoria
Samoa,Luxembourg
Monaco,Kabul
Slovakia,Sarajevo
Liberia,Jerusalem
Saudi_Arabia,Ouagadougou
Nigeria,Panama_City
Equatorial_Guinea,"Georgetown,_Guyana"
The_Gambia,Podgorica
Bolivia,Palikir
Jamaica,"Philipsburg,_Sint_Maarten"
Tajikistan,Nicosia
Argentina,Pristina
Republic_of_the_Congo,"Georgetown,_Guyana"
Austria,Algiers
Uganda,Nouakchott
Poland,Tegucigalpa
Turks_and_Caicos_Islands,Belfast
Morocco,Asmara
Rwanda,Antananarivo
Eritrea,"Moroni,_Comoros"
Romania,Dublin
Benin,Freetown
Armenia,Mata-Utu
Senegal,Rome
Ghana,Copenhagen
Belarus,Yamoussoukro
South_Korea,Lima
Pakistan,Basseterre
Abkhazia,Port_Moresby
Brunei,San_Marino
Netherlands,Algiers
San_Marino,Funafuti
Nicaragua,Panama_City
Guernsey,Santo_Domingo
Montserrat,Bangkok
Guyana,Kiev
Luxembourg,Juba
Latvia,Dakar
South_Africa,Singapore
Brunei,"Philipsburg,_Sint_Maarten"
Sudan,Quito
Andorra,Nicosia
Lithuania,"Hamilton,_Bermuda"
Turkey,"The_Valley,_Anguilla"
France,Nicosia
Guatemala,Jerusalem
South_Georgia_and_the_South_Sandwich_Islands,London
Somaliland,Managua
Guatemala,Damascus
Solomon_Islands,Porto-Novo
Greece,Doha
Somaliland,Nicosia
Falkland_Islands,Cairo
Turks_and_Caicos_Islands,Vienna
Central_African_Republic,Bishkek
Australia,Gibraltar
Qatar,Rabat
Mauritania,Paramaribo
Montenegro,Ljubljana
Andorra,Zagreb
Sweden,Port_of_Spain
Bhutan,Pago_Pago
East_Timor,Cockburn_Town
Montenegro,Castries
Myanmar,Lima
Czech_Republic,Jerusalem
Ethiopia,Andorra_la_Vella
Lebanon,"Plymouth,_Montserrat"
Barbados,"Jamestown,_Saint_Helena"
Malaysia,Warsaw
Burundi,Palikir
Ecuador,Brazzaville
Central_African_Republic,Saint_Peter_Port
Bolivia,Accra
Malawi,Brussels
British_Virgin_Islands,Malabo
Montenegro,Road_Town
Slovakia,"Stanley,_Falkland_Islands"
Belgium,Ashgabat
Bangladesh,Road_Town
French_Guiana,Malabo
India,Apia
Swaziland,Sarajevo
East_Timor,Moscow
Kuwait,Kiev
El_Salvador,"San_Juan,_Puerto_Rico"
Haiti,Maseru
Belarus,Nuuk
American_Samoa,Freetown
Guinea-Bissau,Vilnius
Dominica,Djibouti
Trinidad_and_Tobago,Port_Vila
Peru,Suva
Montenegro,Nicosia
San_Marino,Montevideo
Malta,Tehran
Tajikistan,Vatican_City
Lithuania,Belfast
Scotland,Antananarivo
Scotland,Kampala
Northern_Ireland,Hanoi
Cuba,Mbabane
Saint_Helena,Ottawa
Singapore,Nicosia
Slovenia,Yamoussoukro
Israel,Tbilisi
Puerto_Rico,Vientiane
Lithuania,Nairobi
Turkmenistan,Road_Town
Mauritius,Yerevan
Canada,Jerusalem
Liechtenstein,Paramaribo
Afghanistan,Islamabad
Solomon_Islands,Montevideo
Federated_States_of_Micronesia,Bandar_Seri_Begawan
